login,post,posts_time,posts_dt,ticker
VikVik555,"$ROSN
А что больше никто не хочет в 20.39 на акцию?
Не ИИР.

Все решили завтра купить на скачке вниз, что тоже хорошо!",20:28,2023-01-10,ROSN
Journalbigmountain,"$ROSN Наш журнал уведомлял рассмотреть более перспективные акции это  Белуга которая завтра проведет ВОСА замечательные результаты .
Интересно почему не росли и медленно рынок акций нефти ! 
Для тех кто хотел брать под дивиденды . А влезли в нефть .
Нефть не стабильна .
Временно конечно но
Теперь  нефть вас ждёт сюрприз в феврале кто решился сыграть с нефтяным сектором.
Big Mountain Everest 🏔️.",20:26,2023-01-10,ROSN
Vas1l14,$ROSN последний день на дивиденды по схеме Т+2,20:23,2023-01-10,ROSN
30letniy_pensioner,"🎄 2022 год Россия закончила с дефицитом бюджета в размере 3,35 триллиона рублей, — данные Минфина РФ  
Это максимум с 2020 года. Пик расходов пришёлся на декабрь. 
- Поэтому и налоговая нагрузка на крупный бизнес растет, да и крепкий рубль не очень интересен. $USDRUB 

🎄  Сбер в декабре 2022 году выдал рекордное количество ипотечных кредитов за всю историю — 382 миллиарда рублей
$SBER 

🎄 Индия может присоединиться к введенному странами Евросоюза и G7 потолку цен на нефть, если стоимость российского сырья превысит $60 за баррель, — Telegraph India со ссылкой на представителей Министерства промышленности $ROSN #новости

🎄 Всемирный банк прогнозирует снижение ВВП России в 2023 на 3,3% и рост на 1,6% в 2024
Ранее банк прогнозировал спад ВВП страны в 2023 году на уровне 3,6%.
$TMOS",19:57,2023-01-10,ROSN
Mr.B1,"$ROSN дааа уж,что-то очень вяло ползёт,стандартный вечерний боковик.До 368 не долетим (уже жалею что не скинул по 370😏)",19:55,2023-01-10,ROSN
MELNIkS,$ROSN во сколько закрытие торгов по мск?,19:54,2023-01-10,ROSN
Sergei.ul,$ROSN какие мысли до скольки завтра уедет?,19:46,2023-01-10,ROSN
Minilady91,"$ROSN продала 9го января в середине работы биржевого дня, значит под дивиденды не попала? Решила до сегодня не ждать, мало ли с утра бы значительный спад был.",19:38,2023-01-10,ROSN
H.G.88,$ROSN Наверно надо скидывать... выше уже не будет...Завтра на гэпе воще на 330... домой вернётся...,19:35,2023-01-10,ROSN
GOSPODINDOLAR,"🇷🇺 #Закрытие рынка РФ
Добрый вечер дорогие инвесторы! Давайте подведём итоги торгового дня по Российскому рынку.

🔘 На российском рынке День Сурка. Техническая картина продолжает удивлять, количество гэпов на графике увеличивается, практически каждый день, появляется новый. Закрывая один, мы формируем новый и так постоянно, когда закончится данный флет, никто не знает. Ничего не меняется, ситуация продолжается уже три месяца и будет продолжаться дальше. А спонсоры данной обстановки, это санкции, неуверенность инвесторов и конечно же объемы, которых практически нет.

🔘 $MTLRP Мечел ап -1.6% Global Times сообщает, что в рамках усилий по диверсификации источников поставок, Китайские сталелитейные компании возобновлять импорт угля из Австралии. Ожидается, что первая партия австралийского угля прибудет в конце февраля. Китайцы без предрассудков, свою выгоду никогда не упустят.

🔘 $NVTK Новатэк -1% Хуже рынка. В начале января французская компания GTT заявила о прекращении своей работы на территории России. Это поставило под угрозу создание ледокольных танкеров для перевозки СПГ в рамках проекта «Арктик СПГ-2».

🔘 $LKOH Лукойл -0.7% ЛУКОЙЛ заключил соглашение о продаже НПЗ ISAB в Италии. Покупателем выступает G.O.I. Energy в партнерстве с Trafigura, сделку могут закрыть в конце марта. Стоимость сделки не раскрывается.

🔘 $IRAO ИнтерРАО -2.2% Вчера разогнали на инсайде от Bloomberg, а сегодня слили, похоже 50% на дивиденды не будет.

🔘 $PHOR  Фосагро -0.8% ИнтерРАО растеряло весь вчерашний рост, однако Фосагро не отыгрывает вчерашнее падение. Вполне возможно, что дивидендов в ИнтерРАО не будет, а дополнительные налоги на удобрения будут.

🔘 $ETLN Эталон +3% Сбербанк в декабре выдал рекордный объем ипотеки — на 382 млрд рублей.

🔘 $ROSN Роснефть -0.5% Начала день с падения более чем на 1.5%, но затем акции отросли. Сегодня Роснефть последний день торгуется с дивидендом в размере 20,39 руб., див. доходность 5.6%.

🔘 $LIFE Фармсинтез +24% Объем торгов акциями «Фармсинтеза» на Мосбирже превысил обороты по бумагам Сбербанка. Проходите, здесь не на что смотреть, это просто Российский фондовый рынок.

Источник: https://smart-lab.ru/",19:34,2023-01-10,ROSN
Victoria_Business,"$ROSN $BRG3

По рынку:

Сегодня рынок упал. Учитывая снижение валюты, падает и индекс ММВБ, что можно трактовать как слабость рынка. Завтра или к концу недели в четверг валюту могут выкупать наверх.

Текущий день последний для покупки акций Роснефти. Дивиденды выплатят 12 января, так как режим работы биржи Т+2. Нефть тоже падает, однако из боковика ещё не вышла, который продолжается как и глобальный боковик в целом. На фоне оптимизма, связанного с выступлением Пауэлла, рынок начал слабо подрастать.",19:33,2023-01-10,ROSN
MegaStrategy,"🏤 Мегановости 🗞 👉📰

1️⃣  Сургутнефтегаз $SNGS уведомил LSE о делистинге депозитарных расписок из-за отказа The Bank of New York Mellon от функций депозитария, говорится в сообщении эмитента.
Обращение на LSE, как уточняет Сургутнефтегаз, связано с тем, что банк-депозитарий, The Bank of New York Mellon, расторгает с 23 января депозитные соглашения от 8 апреля 2008 года между обществом, банком-депозитарием и собственниками и выгодоприобретателями АДР.
(Интерфакс)

2️⃣  Добыча газа в РФ по итогам года упала на 11,8%, до 672 млрд кубометров, в основном за счет Газпрома $GAZP, снизившего поставки в Европу до исторических минимумов. 
Другие производители добычу, наоборот, нарастили — Роснефть $ROSN на 16%, НОВАТЭК $NVTK на 1,7% — и тем самым могут увеличить свою долю на внутреннем рынке. 
Ожидается, что по итогам 2023 года добыча Газпрома упадет еще на 30–40 млрд кубометров, которые придутся в основном на месторождения Надым-Пур-Таза и, возможно, Бованенковское.
(Коммерсантъ)

3️⃣  Сбербанк $SBER с 10 января повысил на 0,5 процентных пункта ипотечные ставки по базовым программам вторичного и первичного жилья. 
Теперь минимальная ставка по ним составляет 10,9%, а не 10,4% годовых. 
Кредит по программам с господдержкой можно взять под 7,3% годовых на строительство дома и 7,7% — на покупку дома или квартиры в новостройке. 
Ставки по программе ""Семейная ипотека"" составляют от 5,3% на строительство жилого дома и от 5,7% годовых на покупку жилого дома или квартиры в новостройке.
""Текущие рыночные условия вынуждают нас незначительно скорректировать ставки по ипотеке для новостроек и вторичного жилья по базовым программам"", — объяснил РБК представитель Сбербанка.
(Forbes)

4️⃣  ЛУКОЙЛ $LKOH договорилcя о продаже принадлежащего его ""дочке"" нефтехимического комплекса ISAB в Италии группе G.O.I. ENERGY. 
Сообщение об этом опубликовано на сайте ЛУКОЙЛа. 
В состав комплекса входит нефтеперерабатывающий завод, установка газификации и электростанция.
Сделку планируется закрыть до конца марта 2023 года, после получения всех необходимых согласований со стороны регуляторов, в том числе правительства Италии. 
Сумма сделки не называется.
(РБК)

5️⃣  Киргизский коммерческий банк ""Кыргызстан"" с 10 января прекратил работу с российскими системами платежей Contact и Unistream. Об этом говорится на сайте кредитной организации.
(Коммерсантъ)

6️⃣  Компания Virgin Orbit сообщила о возникновении ""аномалии"" при запуске ракеты-носителя LauncherOne, которая должна была вывести на орбиту девять спутников. 
Это был первый в истории запуск космического аппарата с территории Великобритании. 
Из-за сбоев выйти на орбиту ракета не смогла.
(Коммерсантъ)

7️⃣  Тинькофф $TCS тестирует в закрытом режиме функцию звонков через своё банковское приложение, рассказали Ведомостям источники в компании. 
С ее помощью звонки можно совершать с виртуального номера мобильного оператора (MVNO) ""Тинькофф мобайл"" без оформления сим-карты. 
По словам источника, новая функция будет доступна пользователям тарифа ""Номер без сим-карты"", хотя сроки её активации пока неизвестны. Тариф включает 100 бесплатных минут исходящих звонков на российские номера, по истечении которых стоимость разговора составит 3,9 ₽.
(Ведомости)

Лайкай 👍 комментируй 💬 поддерживай 🙏 подписывайся ✅

#прояви_себя_в_пульсе
#учу_в_пульсе
#пульс_оцени
#мегановости
#ПульсВместе
#новичкам
#обучение
#новости
#пульс",19:32,2023-01-10,ROSN
avstraliec,$ROSN как и вчера ставлю на закуп 350 в надежде на «случайный» выбив стопов,19:27,2023-01-10,ROSN
DARHAN,"🇷🇺ИНТЕРЕСНОЕ ЧЕРЕЗ ПРИЗМУ на 10.01.2023г 

Всё самое важное и актуальное из мира российских ценных бумаг:

1. 🇷🇺🇮🇹🇸🇬 Лукойл ( $LKOH) заключил соглашение о продаже НПЗ ISAB в Италии компании G.O.I. Energy, сформировавшей партнерство с трейдером Trafigura. Сделка может быть закрыта до конца марта.

2. 🇷🇺🇧🇪 НРД получит инструкции по разблокировке замороженных активов от Euroclear лишь после получения разрешений от Бельгии. Сейчас он приступил к рассмотрению заявок от российских брокеров.

3. 🇷🇺 Сбербанк ( $SBER) повысил ставки по ипотеке на новостройки и вторичное жильё на +0,5%, теперь минимальная ставка составляет 10,9%.

4. 🇷🇺 Показатели Газпрома ( $GAZP) сокращаются в пользу Роснефти ( $ROSN) и НОВАТЭКа ( $NVTK).

5. 🇷🇺 Сургутнефтегаз ($SNGS) уведомил LSE о делистинге расписок из-за отказа BNY от функций депозитария.

6. 🇷🇺 АвтоВАЗ сообщил о падении продаж в 2022 году на -46% к году ранее.

7. 🇷🇺 Число физических лиц, имеющих брокерские счета на Московской бирже ( $MOEX), за 2022 год увеличилось на +6,1 млн и достигло 22,9 млн, ими открыто более 38,3 млн счетов (+10,7 млн за 2022 год).

8. 🇷🇺 Сургутнефтегаз ( $SNGS) получил лицензии на Восточно- и Ново-Надеждинский участки углеводородов в Красноярском крае.

9. 🇷🇺 Сбер ( $SBER) в декабре выдал рекордный объем ипотеки — на 382₽ млрд.

10. 🇷🇺 Российские банки повышают ипотечные ставки.

11. 🇷🇺 Глава ФАС заявил, что ритейлеры снизили наценки на основные продукты с 22% до 5,5%.

12. 🇷🇺 Дефицит федерального бюджета в 2022 году достиг 3,3₽ трлн и оказался одним из крупнейших в истории России.

______________________________________________
🥸❗Подписывайтесь на канал. Будьте в курсе всей новостной повестки дня. 
#новости",19:12,2023-01-10,ROSN
T_U_Z_O,$ROSN затащат под потолок перед закрытием как $SIBN перед дивами?,19:08,2023-01-10,ROSN
Taraso,"$ROSN, в московскую полночь гэпнется.",19:07,2023-01-10,ROSN
Mr.Sam39,$ROSN  Кто стакан поломал,19:03,2023-01-10,ROSN
Taraso,"$ROSN, сейчас гэпнется или завтра?",19:02,2023-01-10,ROSN
investor_serj,"А что это у нас случилось ? Почему биржа закрывается на 10 минут. Подскажите ребят 🤨
$GAZP $ROSN  и остальные не доступны для торгов на 10 мин",18:52,2023-01-10,ROSN
dralban,"$ROSN Блин, сколько набилось продавцов на 366. Походу идея идти на дивы была провальной ((",18:48,2023-01-10,ROSN
Nikmoney_01,"Правительство России ищет способы увеличить доходы бюджета, сообщил Bloomberg со ссылкой на подписанное премьером Мишустиным распоряжение и осведомленные источники. Среди рассматриваемых мер — повышенные дивиденды от госкомпаний.

$ROSN 🔥

$RTKM 🔥

$HYDR 🔥",18:37,2023-01-10,ROSN
SeregaHuman,$ROSN А в какое время торги закроют по Роснефти?,18:36,2023-01-10,ROSN
13rusl,"G7 рассматривает введение двух предельных уровней цен на российские нефтепродукты


❌Страны «Большой семерки» (G7) намерены установить два предела цен на российские нефтепродукты, чтобы учесть те, которые продаются по более высоким ценам, чем сырая нефть, а также реализуемые со скидкой, передает агентство Bloomberg заявление неназванных чиновников.

В рамках усилий по введению антироссийских санкций G7 намерена запретить с 5 февраля импорт из России продуктов переработки нефти и установить предельные цены на экспорт в третьи страны, который, в частности, коснется дизельного топлива, керосина и мазута. Точные механизмы и уровни цен все еще обсуждаются между участниками G7 и ЕС.

Эти меры вводятся вслед за вступившим в ЕС 5 декабря в силу запретом на импорт российской нефти, наряду с механизмом ограничения цен, который позволяет европейским компаниям предоставлять финансирование и страхование для экспорта сырой нефти из России по цене не выше $60 за баррель.

Подобные меры против нефтепродуктов сложнее разработать и реализовать. По словам чиновника, дизельное топливо и керосин исторически торгуются с премией к сырой нефти, а мазут продается со скидкой. Цены на эти товары также были чрезвычайно неустойчивыми в 2022 г.

Некоторые европейские официальные лица были обеспокоены нехваткой дизельного топлива в течение года, но представитель G7 заявил, что рынок должен быть достаточно гибким, чтобы адаптироваться.


$LKOH $ROSN $SIBN $RNFT $TRNFP $SNGSP $SNGS $TATN $TATNP 


БКС Мир инвестиций

❌Не ИИР

👉В рамках стратегии &Абсолютная величина 
Переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, в редких случаях и более. 
Вход в стратегию всегда актуален.
Добро пожаловать!

👉В рамках стратегии &Грош цена. На пенсию внукам 
Мы удерживаем позиции более длительный период времени. Подходит для консервативных инвесторов. 
Добро пожаловать! 

👉 &Потенциальный отскок новая стратегия, закуп будет осуществлён 12.01.2023. Самая интересная стратегия, ""ловля падающих ножей"", сопровождается риском, возможны как повышенные потери, так и повышенная доходность. Рискнем? 

#прояви_себя_в_пульсе
#псвп",18:35,2023-01-10,ROSN
H.G.88,$ROSN Шорты кроют..а  вверх не рвётся...,18:34,2023-01-10,ROSN
Blackman13,"$ROSN
Шортисты зашевелились... А куда деваться-то?",18:30,2023-01-10,ROSN
Eli11,"$ROSN я прикупил 10 акций, из-за дивов, завтра с утра продам, или на отскоке вечером",18:30,2023-01-10,ROSN
Rshir,$ROSN понеслась),18:28,2023-01-10,ROSN
starolei,$ROSN нет гонки за дивидендами. Акции стоят на месте даже можно сказать незначительно упали в цене. Я так понимаю завтра увидим что к чему. Но на самом деле и дивы не такие большие чтобы за ними гонятся. Кто знает что с ценой после гэпа станет. Но... Все в ожидании. Бумага то хорошая),18:28,2023-01-10,ROSN
PIT2022,$ROSN что то разбег медленный🐢🐌,18:23,2023-01-10,ROSN
morkovka1964,$ROSN завтра на открытии -20 руб.?,18:22,2023-01-10,ROSN
Taraso,"$ROSN, интересно, до какого значения завтра гэпнется.",18:20,2023-01-10,ROSN
Bromium,"$ROSN  Извините, недавно начал. Возможно глупый вопрос. Если я сейчас в портфеле храню эти акции и собираюсь их продать завтра утром, то дивиденды мне начислят?",18:18,2023-01-10,ROSN
VASILEV.INVEST,"🔔НОВОСТИ на 10.01.2023🔔

📌Сбербанк. $SBER
• Сбербанк во вторник повысил ставки по своим программам ипотеки на новостройки и вторичное жилье на 0,5 процентного пункта, теперь минимальная ставка по ним составляет 10,9% годовых.
• Сбербанк в декабре выдал рекордные объемы ипотеки и потребкредитов.
📌Роснефть. $ROSN
• Крупнейшие нефтекомпании РФ нарастили нефтедобычу в 2022 году, за исключением Роснефти .
• Hефтепереработка в РФ в прошлом году сократилась на 4% до 275 миллионов тонн, а экспорт нефти в дальнее зарубежье по трубопроводам и морю вырос почти на 19% до 207 миллионов тонн.
📌Сургутнефтегаз. $SNGS
• Сургутнефтегаз направил Лондонской фондовой бирже уведомление о прекращении допуска к торгам на многосторонней торговой площадке (MTF) в сегменте ATT Only в секции IOBE американских депозитарных расписок.
📌Магнит. $MGNT
• Магнит назначил директором по электронной коммерции экс-CEO Delivery Club.
• До прихода в Магнит Гюванч с 2019 года последовательно занимал позиции главного исполнительного директора Delivery Club и главного исполнительного директора по foodtech в О2О Холдинг.
📌Microsoft. $MSFT
• Американская корпорация Microsoft рассматривает возможность инвестирования до 10 миллиардов долларов в создателя чат-бота ChatGPT, который обладает искусственным интеллектом.
📌Газпром. $GAZP
• Газпром 11 января начнет размещение локальных облигаций для замены бессрочных евробондов на $1,4 миллиарда.
📌ВТБ. $VTBR
• ""ВТБ в декабре выдал рекордный для прошлого года объем ипотеки – 24,5 тысячи кредитов на 130 миллиардов рублей"".
📌Мосбиржa. $MOEX
• Российский рынок акций в ходе торгов вторника показывает небольшое снижение, на 0,4% по индексу Мосбиржи, на фоне внешнего негатива.
📌Shell. $SHEL
• Англо-нидерландская энергетическая компания Shell в 2022 году обсуждала с британской Harbour Energy продажу своих нефтегазовых активов в Норвегии, переговоры находились в продвинутой стадии.
• Kомпании также обсуждали продажу небольших проектов Shell в Италии и нескольких ее ""стареющих"" активов в Северном море. О том, в какой стадии находятся переговоры на начало 2023 года, в материале агентства не уточняется.
📌Лукойл. $LKOH
• ""Лукойл"" заключил соглашение о продаже нефтеперерабатывающего завода Isab в Италии группе G.O.I. Energy, сделку планируется закрыть до конца марта 2023 года.
📌Россети. $RSTI
• Аналитическое кредитное рейтинговое агентство (АКРА) отозвало кредитные рейтинги ""Россетей"" и их облигаций из-за слияния с ФСК ЕЭС.


🔔Подписывайтесь, чтобы не пропустить свежие новости🔔
Успешной торговли!💸
___________________
Источник : ""Прайм"", ""REUTERS"".
#новости
#новичкам",18:12,2023-01-10,ROSN
looker,"$ROSN $RNZ2 $RNH3 
До 03:00",18:10,2023-01-10,ROSN
Tyler_Derden69,$ROSN во сколько дивиденды выплатят?,17:58,2023-01-10,ROSN
Sany50,$ROSN ребят вопрос у меня фьючи ! Дивы будут или побреют?,17:54,2023-01-10,ROSN
Viestem,"Брокер лежит в горячке. Врач ему сообщает: «У вас температура 37,5!» Через час: «Уже 38!» Ещё через час: «38 с половиной!» Трейдер, еле-еле шевеля губами: «Будет 39 — продавай!»
$CNTLP $ROSN",17:49,2023-01-10,ROSN
YourDelicious,$ROSN Подскажите она на вечерней сессии торгуется или только днём?,17:40,2023-01-10,ROSN
Fox64111,"$ROSN так ни кто вразумительного ответа не дал(((..пол года держал на 70к,продал осенью ,если сейчас хотяб десяток возьму,мне дивв за девять месяцев насчитают?",17:39,2023-01-10,ROSN
SKalibr13,"После $ROSN цель докупить $BELU и $TRMK получить по максимуму дивы в этом месяце.
Компании положительные✅
Беру их на долгосрок. Не иир.",17:31,2023-01-10,ROSN
Nikipop,$ROSN  когда надо продать чтобы дивы получить так едет в + остаться?,17:29,2023-01-10,ROSN
MichaelAmigoss,"$ROSN Кто скажет куда делась кнопка продать в мобильном приложении? Почему так? На компе она есть, здесь только подарить?",17:28,2023-01-10,ROSN
Fox64111,"$ROSN подскажите знатоки,я держал акции с апреля 2022 в течение полугода,мне что нибудь обломится от дивидендов?",17:27,2023-01-10,ROSN
13rusl,"Как проходят торги? 


$PLZL $POLY 
Акции золотодобытчиков торгуются без единой динамики, но вблизи вчерашних отметок. Перешли к снижению акции золотодобытчиков. Цены на золото торгуются чуть выше нижней границы широкого диапазона сопротивления в $1870–1915. Дальнейшая динамика котировок на драгметалл будет зависеть от итогов выступления главы ФРС Джерома Пауэлла и инфляционных данных по США. Подробнее о перспективах золота на 2023 г. читайте в отдельном материале.

$ROSN 
Около 0,7% теряют акции Роснефти. Сегодня последний день для попадания в отсечку для получения дивидендов от компании за 9 месяцев 2022 г. в размере 20,39 руб. на акцию. Доходность 5,5%.

$TATN 
Акции Татнефти снижаются на 0,3%. Бумаги в понедельник очистились от дивидендов. Просадка оказалась ожидаемо меньше размера дивдоходности (2%). В краткосрочной перспективе взгляд по акциям Татнефти нейтральный.

$ENRU 
Бумаги ЭЛ5-Энерго после падения накануне на 4,8% сегодня теряют еще 1,8%. Поводом для распродаж стали новости о том, что ЛУКОЙЛ выставил оферту акционерам ЭЛ5-Энерго по 0,48 руб. — ниже текущих рыночных котировок на 12%. Максимальное количество приобретаемых акций — 15,4 млрд штук или 43,6% от уставного капитала компании.

$LKOH 
Акции ЛУКОЙЛа снижаются на 0,6%. Для нефтяной компании новость об оферте и увеличении доли в ЭЛ5-Энерго в целом позитивная, так как за невысокую цену приобретен интересный актив. Но в масштабе всей компании это все-таки незначительная величина и влияние на акции нейтральное. Капитализация всей ЭЛ5-Энерго сегодня составляет 19 млрд руб. — и это всего 0,7% от капитализации ЛУКОЙЛа.

$USDRUB $EURRUB 
На валютном рынке Московской биржи рубль укрепляется к доллару и незначительно теряет к евро. Пара USD/RUB снижается на 0,5% и торгуется на уровне 69,6 руб. Пара EUR/RUB подросла на 0,2% и курсирует на отметке 74,6 руб.

$GS 
Goldman Sachs больше не ожидает рецессии в еврозоне в 2023 году. Банк изменил свой прогноз: вместо падения ВВП на 0,1% он теперь ждет роста на 0,6%. Goldman Sachs отметил, что экономика еврозоны в прошлом году оказалась более устойчивой, чем ожидалось, цены на газ резко снизились, а Китай к тому же отменил антиковидные ограничения

❌Не ИИР

👉В рамках стратегии &Абсолютная величина 
Переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, в редких случаях и более. 
Вход в стратегию всегда актуален.
Добро пожаловать!

👉В рамках стратегии &Грош цена. На пенсию внукам 
Мы удерживаем позиции более длительный период времени. Подходит для консервативных инвесторов. 
Добро пожаловать! 

👉 &Потенциальный отскок новая стратегия, закуп будет осуществлён 12.01.2023. Самая интересная стратегия, ""ловля падающих ножей"", сопровождается риском, возможны как повышенные потери, так и повышенная доходность. Рискнем? 

#прояви_себя_в_пульсе
#псвп",17:22,2023-01-10,ROSN
Barzov,"$ROSN думал брать Роснефть, но нашел $ZIM . Кто что думает? Вроде акция в долларе, а он растет. И дивиденды в долларах. И акция дешевая. Конструктивно обсудим.",17:18,2023-01-10,ROSN
Lenysya84,$ROSN Сегодня есть смысл покупать акции или уже на них дивы не насчитают?,17:06,2023-01-10,ROSN
KOPPERMAN,"$ROSN Интересно, что за боковик? Всё, просели в максимум? Все определились, что ли, все кто хотел уже сбросил, а остальные ждут дивов? И сбрасывать при дивгэпе не собираются, что ли, кроме хомяков? Наверное нас ждет быстрое закрытие дивгэпа, с хорошим отскоком? Что скажут расшифровщики графиков ?",17:06,2023-01-10,ROSN
ZayZer,"Всем привет 😎👋

Нужна помощь (

Вот смотрите. Я владею бумагами компании Роснефти. $ROSN 
У меня есть вопрос.

Просадка портфеля от дивгэпа равна дивидендам. Утвердили выплату в размере 20,39 рублей за акцию. 
Если брать ещё вычет в 13%, то это будет 17,7393 рублей. 

Так вот. 

Будет просадка в размере 20,39 или 17,7393? 

Ответьте пожалуйста. 

Будут очень благодарен! 
#пост_размышление
#помогитемне",16:51,2023-01-10,ROSN
Stas59,"$ROSN  Индия может присоединиться к введенному странами Евросоюза и G7 потолку цен на нефть, если стоимость российского сырья превысит $60 за баррель, сообщает Telegraph India со ссылкой на представителей Министерства промышленности
Падай давай уже !",16:49,2023-01-10,ROSN
HowlinHarper,$ROSN до скольки сегодня можно шорт закрыть?,16:46,2023-01-10,ROSN
Zizoj,$ROSN какой объем на покупку,16:40,2023-01-10,ROSN
GADJIN,"$ROSN карусель, карусель, прокатись на нашей карусели)))",16:38,2023-01-10,ROSN
Victoria_Business,"🇷🇺🛢Россия увеличила добычу нефти в 2022 году на 2%

📈РФ увеличила добычу по итогам 2022 года на 2%, почти до 535 млн тонн, пишет “Ъ”, ссылаясь на анонимные источники. Почти все крупнейшие нефтекомпании нарастили добычу.

🛢У $LKOH она выросла на 6%, до 81 млн тонн. При этом тройку лидеров по объемам добычи теперь замыкает «Сургутнефтегаз», который увеличил производство более чем на 7%, до 59,6 млн тонн. Компания сместила на четвертое место «Газпром нефть», которая в 2022 году увеличила добычу почти на 5%, до 59,1 млн тонн.

📉Крупнейшая российская нефтекомпания «Роснефть», которая попала наряду с «Газпром нефтью» под блокирующие санкции ЕС, уменьшила добычу на 2% в 2022 году, до 178,5 млн тонн. 

⚠️«Независимая нефтегазовая компания» экс-главы «Роснефти» Эдуарда Худайнатова нарастила производство с 2020 года в десять раз, до более чем 20 млн тонн, в основном за счет добычных активов, которые были приобретены у «Роснефти».

❤️Спасибо за отведённое время, прошу  каждого прочитавшего поставить лайк и подписаться 👉 это будет лучшая помощь от вас для развития канала 🤝

$ROSN",16:37,2023-01-10,ROSN
H.G.88,$ROSN шорты откупать начали...,16:35,2023-01-10,ROSN
Victoria_Business,"🇷🇺🇨🇳«Роснефть» планирует поставлять газ в Китай по газопроводу «Сила Сибири — 2»

✅ «Роснефть» ищет возможность экспортировать газ со своих сибирских месторождений  в Китай по  маршруту будущего газопровода «Сила Сибири-2», сообщает «Коммерсантъ» со ссылкой на источники.

🙋‍♂️Глава «Роснефти» Игорь Сечин обратился к президенту России с просьбой рассматривать «Роснефть» в качестве потенциального поставщика газа для газопровода «Сила Сибири-2» в дополнение к  «Газпрому». Запасы Роснефти на месторождениях вдоль трассы будущего газопровода оцениваются в 1,5 трлн кубометров газа (1 трлн кубометров на юге Красноярского края и 0,5 трлн в Иркутской области).

⚠️В настоящее время Россия поставляет природный газ в Китай по трубопроводу «Сила Сибири», который был введен в эксплуатацию в конце 2019 года после восьми лет строительства. Ожидается, что «Сила Сибири-2» будет введена в эксплуатацию к 2030 году и соединит газовую инфраструктуру на западе и востоке и будет поставлять газ в Китай через Монголию. Сейчас проект на стадии разработки сметной документации.

🤔Помимо того, что «Роснефть»  является третьим по величине в России поставщиком природного газа после «Газпрома» и «Новатэка», компания лидирует в производстве попутного нефтяного газа.  По мнению аналитиков, учитывая собственные огромные ресурсы, «Газпром» вряд ли будет заинтересован в получении «помощи» в поставках газа в Китай.

❗️Как пишет издание, ранее, в 2014 году, Роснефть уже пыталась получить доступ к «Силе Сибири». Но сотрудничество не состоялось: «Газпромом»  был не против покупки газа по внутренней цене, но «Роснефть» хотела продавать по экспортной.

❤️Спасибо за отведённое время, прошу  каждого прочитавшего поставить лайк и подписаться 👉 это будет лучшая помощь от вас для развития канала 🤝

$GAZP $ROSN",16:33,2023-01-10,ROSN
25Millionov,"$ROSN 🚫🇮🇳🇷🇺 Индия присоединится к введенному странами Евросоюза и G7 потолку цен на нефть, если стоимость российского сырья превысит $60 за баррель - Telegraph India

P.S. ну что кто то зажрался, а кто то будет беднеть.",16:31,2023-01-10,ROSN
_SVEET_,"$ROSN 
Россия восстановила добычу нефти на проекте «Сахалин-1», упавшую после ухода предыдущего оператора Exxon Mobil из-за санкций, пишет Reuters.
По данным источника агентства, добыча нефти в рамках проекта восстановилась до 140-150 тысяч баррелей в сутки, что составляет около 65% от мощности, и в течение трех-четырех недель достигнет полного уровня около 220 тысяч баррелей в сутки.
Exxon объявила о выходе из проекта в марте 2022 года. Новым оператором проекта позднее стала «дочка» «Роснефти» - «Сахалинморнефтегаз-Шельф». Россия в 2022 году удовлетворила просьбы индийской ONGC Videsh и Sakhalin Oil and Gas Development Co (SODECO), консорциума японских фирм, сохранить свои 20% и 30% в проекте соответственно.",16:31,2023-01-10,ROSN
