login,post,posts_time,posts_dt,ticker
SirAgif,"Всем салют!🫶🏼
Ну что,первые торговые дни нового год завершается,какие интересные сделки совершили?🥳

•У себя могу отметить хоть и почти новогоднюю,но сделку по $TSLA в +10% 😎
•И $AMD со своими бесконечными +1,56% 👌🏼
•Также интересные трейды вышли по $LI ,забрал свои +1,26%(Очень шальные движения в китайцах нас ждут 👀)
•А вот на нашем рынке среди крупных тишина,только  $VKCO со своими +0.89% чаевыми оставила😁

На что буду охотиться с прицелом на январь-февраль?🎯

• $SBER -это просто лакомый кусочек для меня,уже начал формировать условия для входа по своим стратегиям🚀
На нашем рынке фундаментально не вижу актива лучше
 
•И конечно же $NVTK - в нынешних условиях считаю грехом не иметь ее у себя в портфеле🌚
     Нравится техническая картина,должен выдаться хороший трейд на ближайшие месяцы

С чем могу и себя и вас поздравить,так это с запуском моих стратегий!Буквально вчера начали появляться первые сделки,так что присоединяйтесь😉
&AlgoTrading и &AlgoTrading USD

Держите руку на пульсе🫰🏼",19:18,2023-01-06,SBER
Nintendo85,$SBER как такое возможно в стакане?,19:03,2023-01-06,SBER
tema957,"$SBER $SBERP (Часть 1)
😊P.S.: сижу над этими российскими активами, вот честно спекулятивно ничего бы не покупал. Тут как с котом Шредингера, то бык то медведь. Но в качестве эксперимента, я прикупил пару активов. Сильно VTB хотел оставить, но сейчас он меня не радует, пришлось избавиться. Сам RTS нацелен на -20% и одновременно на +40%. Я уверен, что рано или поздно это «Медвежья Бомба» закончится. Нужен ещё один месяц, чтобы проверить нащупали мы дно, или загнаны в очередную ловушку.

ℹ️Информация о компании:
•  Подразумеваемая рыночная капитализация: ₽2,993 т
•  Акций в обращении: 22,46 млрд.
•  Официальный сайт: www.sberbank.ru

🔎Последние новости: 30 декабря 2022 года
✅VK, ""Яндекс"", Сбербанк и ""Ростелеком"" планируют учредить компанию, которая займется разработкой новой мобильной операционной системы (ОС) на базе Android и платформы, способной заменить Google Mobile Services (GMS), сообщает газета ""Коммерсант"" со ссылкой на источник в правительстве РФ.

📈Доходы акционеров:
🔴Доходность по сравнению с отраслью: SBER отстал от российской банковской отрасли, доходность которой за прошлый год составила -60,5%.
🔴Доходность по сравнению с рынком: SBER отстал от российского рынка, доходность которого за прошлый год составила -38,2%.

⚡️ Волатильность цен:
🔴Стабильная цена акций: недостаточно данных для определения волатильности SBER за последние 3 месяца.
🔴Волатильность во времени: недостаточно данных для определения изменения волатильности SBER за последний год.

🧮Отношение цены к прибыли по сравнению с аналогами:
🟢Цена/прибыль по сравнению с аналогами: SBER имеет хорошее соотношение цены и прибыли (2,6x) по сравнению со средним показателем (7,9x).
1.  АВАНГАРД БАНК (14,9x)
2.  РОСБАНК (9,8x)
3.  Кредитный Банк Москвы (6,3x)
4.  Сбербанк России (2,6x)
5.  Банк ВТБ (0,8x)

💰Отношение цены к прибыли по сравнению с отраслью:
🟢Соотношение цены и прибыли в сравнении с отраслью: SBER имеет хорошее соотношение цены и прибыли (2,6x) по сравнению со средним показателем по отрасли европейских банков (9,9x).

🗞Соотношение цены и прибыли к справедливому соотношению:
🟢Соотношение цены и прибыли в сравнении со справедливым соотношением: SBER имеет хорошую ценность, исходя из отношения цены к прибыли (2,6x) по сравнению с предполагаемым соотношением справедливой цены к прибыли (4,3x).

💵Соотношение цены акций и справедливой стоимости:
🟢Ниже справедливой стоимости: SBER (141,3 руб.) торгуется ниже нашей оценки справедливой стоимости (329,48 руб.).
🟢Значительно ниже справедливой стоимости: SBER торгуется ниже справедливой стоимости более чем на 20%.

💸Будущий рост от Аналитиков:
Прогнозируемый годовой рост прибыли – (8.2%)

🔮Прогнозы аналитиков о будущем росте:
🟢Прибыль и норма сбережений: прогнозируемый рост прибыли SBER (8,2% в год) выше нормы сбережений (7,5%).
🔴 Прибыль по сравнению с рынком: прогнозируется, что прибыль SBER (8,2% в год) будет расти медленнее, чем российский рынок (9,2% в год).
🔴 Высокие темпы роста прибыли. Прогнозируется, что прибыль SBER вырастет, но незначительно.
🟢Выручка по сравнению с рынком: прогнозируется, что выручка SBER (12,5% в год) будет расти быстрее, чем российский рынок (3,3% в год).
🔴 Высокие темпы роста выручки: прогнозируется, что выручка SBER (12,5% в год) будет расти медленнее, чем 20% в год.

💷Будущая рентабельность собственного капитала:
🔴Будущая рентабельность собственного капитала: прогнозируется, что рентабельность капитала SBER будет низкой через 3 года (19,9%).
&RUB AutoInvest #rts",18:35,2023-01-06,SBER
NekoCat,"$SBER идут недели и года, как ни посмотришь: 141, да.",18:10,2023-01-06,SBER
Mulfar,$SBER еле выплатил кредит... . Пусть теперь они платят.)),17:13,2023-01-06,SBER
Aleksei1983D,"$SBER Привет

лайк диз, подписка

после провала 10 октября до 96,5 вернулись к восходящему тренду (вернулись в канал) цель движения предполагалась 145.1 , если опять не будет провал (до 89,59)

ну а глобальная картина выглядит весьма Лонгово

не ИИР

пост про 145.1
https://www.tinkoff.ru/invest/social/profile/Aleksei1983D/ee259db8-716f-45e8-8577-5dd57f2f1c83?utm_source=share",16:53,2023-01-06,SBER
FishKAA27,$SBER Как дела у шортистов?,16:49,2023-01-06,SBER
Sergei.ul,"$SBER Ощущение, что акция прет в верх, а ее кто-то искусственно разворачивает в низ🤔🤔",16:49,2023-01-06,SBER
idysii,$SBER когда же 143?,16:28,2023-01-06,SBER
13rusl,"Ход торгов. FixPrice в лидерах среди голубых фишек

$MOEX 
Российский рынок сегодня продолжает консолидироваться рядом с 2160 п. судя по динамике индекса МосБиржи. Торги идут с активностью ниже средней, торговый оборот в компонентах индекса составляют 4,9 млрд руб. 

К 15:25 МСК индекс МосБиржи вырос на 0,1%, сохранение боковой консолидации остается в приоритете из-за падения стоимости нефти и крепкого рубля.  

В лидерах сессии сегодня бумаги FixPrice $FIXP  (+2%), при этом никаких корпоративных событий не наблюдается. Следом идут бумаги Интер РАО и ММК. 


Среди лидеров падения $GLTR  Globaltrans, чьи бумаги активно росли в первые две сессии 2022 г. Текущие падение укладывается в рамки технической коррекции. Аналогичная ситуация в бумагах HeadHuter. 

Отскок начали демонстрировать акции $GAZP  Газпрома, на фоне возвращения стоимости газа в Европе выше $800.

Среди металлургов растут акции ММК, Северстали и Норникеля, что, вероятно, связано с постепенным ослабление рубля во второй половине дня. 



👉Дивиденды на российском рынке - быть или не быть?

Правительство потребует от госкомпаний выплат повышенных дивов (выше 50% от прибыли). Правда пока это слух от Bloomberg. А еще угольщики и производители удобрений должны будут единовременно пополнить бюджет. Схема подобных выплат нам уже хорошо известна по Газпрому и Алросе.

Если со второй категорией все предельно ясно, остается узнать суммы этих выплат. Только тогда можно будет делать выводы об их влиянии на #PHOR, #RASP, #MTLR и др. 

А вот с дивидендами все намного интереснее… Вряд ли это указание будет касаться всех госкомпаний. Например, у #GAZP катастрофически падает экспорт, при растущих затратах на капитальные затраты. С другой стороны, проблемы самой компании вряд ли сильно волнуют правительство, которому нужно покрывать дефицит бюджета любыми способами.

Очевидными «кошельками» в этой ситуации выглядят $ROSN  и $SBER $SBERP  . Роснефть хоть и слабенько отчиталась за 9 месяцев прошлого года, но продолжает оставаться прибыльной. «Переориентация на Восток» получается у компании лучше остальных, а это означает ее преимущество перед остальными игроками (в ближайшей перспективе).

Сбер же смог раньше ожиданий выйти в прибыль и сохранить высокую маржинальность бизнеса. «Зеленый» радует и тем, что решил вернуться к регулярной публикации своей отчетности. Если не произойдет новых сильных шоков для российской экономики, то Сбер сможет порадовать бюджет РФ хорошими дивидендами.

Ну и важно еще то, что если инсайд Блумберга подтвердится официально, то это вызовет краткосрочный новостной рост всего российского рынка. Ведь все мы знаем о том, как наши инвесторы любят дивиденды.

Источник: IF STOCKS

❌Не ИИР
•В рамках стратегии &Абсолютная величина я переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, иногда и более. Добро пожаловать! 

#прояви_себя_в_пульсе
#псвп",16:26,2023-01-06,SBER
13rusl,"Чего ждать в 2023 году от рынка акций❓

Минувший год запомнится инвесторам как время самой высокой волатильности на российском рынке и заморозки иностранных активов. 

По итогам года индекс $MOEX  Московской биржи потерял свыше 43% капитализации, при этом в отдельные дни падения были двухзначными. 

В наступившем году участники рынка ожидают роста на 20–40% при нейтральном геополитическом фоне, даже если мировую экономику накроет рецессия. Ключевыми рисками выступают развитие вооруженного конфликта на Украине, антироссийские санкции, состояние мировой экономики. Поддержать рынок могли бы институциональные инвесторы, но без стабильного роста их возвращение будет долгим

В сложившихся условиях, как считает господин Нигматуллин, лучше ориентироваться на индекс Московской биржи полной доходности «брутто». В 2022 году индекс MCFTR (индекс биржи с дивидендами до вычета налогов) снизился лишь на 37%. Разница почти в 6 п. п. с основным индексом получается за счет дивидендов, полученных по акциям в их составе. 

Так, $GAZP  «Газпром» с учетом дивидендов просел на 37% против падения на 54% без учета дивидендов. «В 2023 году ожидается доходность в виде дивидендов около 10%, даже если сам индекс Московской биржи не изменится, к примеру, на фоне неизменности набора геополитических рисков»,— отмечает господин Нигматуллин.

👉Высокую неопределенность эксперты видят в том, как нефтегазовая отрасль будет подстраиваться под нефтяное эмбарго, а также установленные потолки цен на нефть ($60 за баррель) и газ ($2 тыс. за 1 тыс. кубометров). Тем более что руководство страны запретило российским компаниям продавать сырье при наличии в контрактах ограничительных уровней по цене. 

Аналитики ВТБ не исключают того, что в 2023 году произойдет снижение добычи нефти в РФ на 5–10%. Вместе с тем участники рынка не ждут катастрофических последствий для экономики и добывающих компаний. «Негатив от потолка цен будет ощущаться короткое время, поскольку идет активная работа по поиску новых рынков сбыта»,— считает эксперт по фондовому рынку «БКС Мир инвестиций» Михаил Зельцер. 

$ROSN $TATN $TATNP 
По мнению аналитиков ИК «Велес Капитал», наименьшее влияние санкций почувствуют компании, способные эффективно переориентироваться на Восток (например, «Роснефть»), а также поставляющие нефть в Европу трубопроводным путем («Роснефть», «Татнефть» и другие).

$SBER $SBERP 
В банке ВТБ ожидают, что в 2023 году к дивидендным выплатам могут вернуться банки и, возможно, компании металлургического сектора при улучшении ситуации со спросом на продукцию. Для рынка, как считают аналитики, важны дивиденды наиболее крупных компаний нефтегазового сектора, а также Сбербанка. 

«Факт выплаты дивидендов флагманскими компаниями (""Газпром"", Сбербанк) — это всегда позитивный фактор для других акционерных обществ в плане принятия решений о выплате дивидендов»,— считает Александр Цыганов. По его мнению, одним из сдерживающих факторов дивидендной активности может быть наличие иностранных акционеров.

Поддержку российскому рынку может оказать активизация на рынке институциональных инвесторов, которые сократили свои операции вместе с уходом иностранной ликвидности с рынка. В итоге доля частных инвесторов на рынке акций выросла за год с 40% до 80%, свидетельствуют данные Московской биржи.

Выход крупных институциональных игроков на рынок произойдет в случае стабилизации ситуации на фондовом рынке, считают его участники.

По словам директора по инвестициям УК «Открытие» Виталия Исакова, активизация отечественных институциональных инвесторов будет плавным, эволюционным процессом. Поэтому в 2023 году высокая доля частных инвесторов и волатильность рынка сохранится.

❌Не ИИР
•В рамках стратегии &Абсолютная величина я переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, иногда и более. Добро пожаловать! 

#прояви_себя_в_пульсе
#псвп",14:27,2023-01-06,SBER
vv_inv,"Как и в старые-добрые времена, Пульс решил удалять мои посты. 
Ну что тут поделаешь, придется повторить.

В эфире ваша любимая рубрика «Ты бы мог стать богаче, если бы послушал и подписался на великого предсказателя всея Пульса, но ты это не сделал».

3 февраля 2022 года.

Я говорю, что все бигтехи перекуплены и это обычные пузыри, которые скоро лопнут.

Итог:

За последние 11 месяцев имеем следующий отрицательный рост американцев:

$META потеряла 45% 
$ZM потерял 54%
ВЕЛИКИЙ И НЕПОВТОРИМЫЙ $AAPL отрицательно вырос на 30%
$TSLA доказала статус помойки и упала на 90%
$NVDA минус 40%.

Каким чудесным образом $MRNA выросла на 15% большой вопрос, но тут слава коронавирусу и нормальному гендиректору, который не остановился на одной вакцине, а начал исследовать лечение и других болезней. Красавчик.

Относительно всех остальных бигтехов:
Очевидно, что у Apple нет никаких шансов  закончить 2023 год с капитализацией 2 трлн долларов. Ей нужно падать еще миллионов на 500-700.

Про зум вообще стоит забыть, красная цена 30 долларов за акцию.

Nvidea тоже самое, красная цена 70 баксов.

Тесла итак улетела ниже некуда, поэтому тут есть шансы сохранить текущую капитализацию. Я в прошлом году прогнозировал цену за акцию в 70-90 баксов, мой прогноз не изменился.

Теперь из интересного:

Безусловно, в этом году бакс продолжит терять свою гегемонию $USDRUB и если ты веришь в доллар по 110, то братишка, соболезную. 
Красная цена - 65 к концу года, на деле будем сидеть около 60.

Безусловно, лучшая компания по текущей капитализации на планете - это $GAZP
но Газпрому не нужен приток денег и увеличение стоимости активов, Газпром сейчас инструмент борьбы в руках власти.
Поэтому вкладывать или нет - решай сам.

$LKOH и $ROSN шикарно заработали на выходе иностранцев с русского рынка, поэтому тут явно нужно расти процентов на 20-25 минимум (каждому).

Ну и, безусловно, лучший банк на планете $SBER и второй банк в России $VTBR
стоят неприлично дешево. Потенциал рост минимум 50%.",14:19,2023-01-06,SBER
MONYHA,"#пульс
 
НЛМК $NLMK 
  Линия сопротивления  113,7 /116 / 117  Линия поддержки 110,8 / 109,5 / 107
•Долгосрочная перспектива остается умеренно позитивной.
ГАЗПРОМ $GAZP 
 Линия сопротивления 162,5 / 164,3 / 166,2  Линия поддержки  160,5 / 159,4 / 157,7
•Если стоимость газа возобновит падение к $ 700 , то акции гаспрома смогут начать тестировать  160,5. С технической стороны это возможно , котировки закрепились под ЕМА50 а индикатор RSI  оставляет пространства для падения. Пробой поддержки с верху вниз откроет дорогу к 159,4.
СБЕРБАНК  $SBER 
Линия сопротивления  142 / 142,9 / 145   Линия поддержки  140,4  /  139,1 / 137
•Бумаги консолидируются в рамках 142 - 140,4. Драйверов для значимых движений не прослеживается. Сегодня такое направление сохранится .
•Не рекомендация",14:07,2023-01-06,SBER
dralban,"$SBER $AMEZ $ORUP $CHMK Объемы фантастика. Деньги ушли с биржи, остались только хомяки во втором третьем эшелонах?",13:55,2023-01-06,SBER
Madam_CHiK,"$SBER интересно, когда с него выйдет что - то стоящее?))",13:42,2023-01-06,SBER
Mirrabillis,$SBER накренился и затихает,13:28,2023-01-06,SBER
30letniy_pensioner,"​
🎄Стратегия на 2023 год. Часть 3.

Под Новый год банки и инвест дома любят писать свои стратегии на будущий год: что нужно купить, а что лучше не покупать… Считаю что к этому нужно относиться просто: прочитали, изучили, сделали для себя выводы, сверились со своей стратегией и забыли).

Хорошо, что Karsotel сделал для нас табличку с результатами работы аналитиков. Спасибо ему за это). @Karsotel 

Самые популярные компании по количеству рекомендаций:

🎄Сбербанк – 6 из 7. Показатели восстанавливаются, банки начинают показывать прибыль. Возможны дивиденды в 23 году. $SBER 

Лукойл – 6 из 7. Хорошая див доходность и история выплат. Негатив – потолок цен на нефть. $LKOH 

Русал – 5 из 7. Низкий долг, валютная выручка, дивиденды (хоть и небольшие).
$RUAL 

Мосбиржа – 4 из 7. Рекордный объемы торгов в 22 году, рост только в торговле валютой, по остальным позициям существенное падение. $MOEX 

Магнит – 4 из 7. Если будут дивиденды, то и рост будет. $MGNT 

Новатэк – 4 из 7. Дивиденды платят и повышают стабильно. Реализация проекта Ямал СПГ. ЕС так же продолжает покупать СПГ. $NVTK 

Глобалтранс – 4 из 7. Переориентация на восток. Иностранная прописка. Пока не платят дивиденды, но если сменят прописку, то может быть ракета. $GLTR 

Интер РАО – 4 из 7. На счетах у компании более 300 млрд рублей. Возможна покупка активов в 2023 году, тогда и будет переоценка. ДД около 10 процентов. Цены на электроэнергию растут, а это значит что и выручка вырастет. $IRAO 

Фикспрайс, Озон – 3 из 7. Растущие компании.

Яндекс, Позитив – 3 из 7. ИТ сектор. При этом надо понимать, что Яндекс может стать дико «эффективным» при поддержке государства. Все инновационное выведено за рубеж, зато остаются прибыльные вещи ( доставки, такси и т.д.). Позитив – интересная история роста + ставка на рост сектора кибербезопасности.
$YNDX 

Полюс – 3 из 7.

Мечел – 3 из 7.

НЛМК – 2 из 7.

Киви, Тинькофф – 2 из 7.

ВК – 2 из 7.

Юнипро – 2 из 7.

Роснефть, Газпром, Транснефть – 2 из 7. Тут много рисков: потолок цен на нефть и газ. Разворот трубы в сторону Китая, рост капитальных затрат.

Х5 – 1 из 7.

ММК – 1 из 7.

МТС – 1 из 7.

АФК Система – 1 из 7.

ВТБ – 0 из 7. ВТБ никто не верит. Почему? Размытие доли инвесторов за счет доп эмиссии. По суборд.облигациям не платят купоны, они и сложились пополам. Очень странное корпоративное управление. А в целом компания одна из лучших)) Шутка конечно. $VTBR 

К рекомендациям аналитиков можно прислушаться, но слепо верить им не стоит. Возможно что вырастут больше всего именно те компании, в которые никто не верит. Так же не стоит забывать про разгон компаний на низколиквидном рынке.

​ Прошлогодние прогнозы по многим компаниям не оправдались, многие компании вообще не заплатили дивиденды ( ВТБ, Северсталь, НЛМК, ММК…).

Хорошего дня и успешных инвестиций.

#псвп #30летнийпенсионер #учу_в_пульсе #стратегия",13:26,2023-01-06,SBER
karel73,$SBER какои месяц боковик? Третии?,13:04,2023-01-06,SBER
13rusl,"$GAZP 
Газпром. К следующей поддержке
(Теханализ) 

На прошлой торговой сессии акции Газпрома упали на 0,81%, до 161,2 руб. Бумаги выглядели хуже рынка. Объем торгов составил более 1,2 млрд руб.

✅Краткосрочная картина:

•Акции Газпрома протестировали область 162–161 на фоне падения стоимости газа в Европе. Однако вчера стоимость газа поднялась к $750 за тыс. куб. м, на что акции не отреагировали, вероятно, из-за ослабления рубля.  

•Если стоимость газа возобновит падение к $ 700, то вскоре акции Газпрома смогут начать тестировать 160,5. С технической стороны это возможно, котировки закрепились под EMA50 а индикатор RSI оставляет пространство для падения. Пробой поддержки сверху вниз откроет дорогу к 159,4. 

•Сегодня в цене растет нефть, что может негативно сказаться на динамике доллара и евро. Укрепление рубля — еще один повод для давления продавцов в акциях Газпрома. При этом не исключается переход бумаг в боковую консолидацию, если поддержка 160,5 сдержит продавцов, а цена на газ будет стабильной.  

👉Долгосрочный взгляд на инструмент умеренно позитивный:

•Ситуация на европейском направлении создает риски для дивидендной политики, что сдерживает инструмент и ограничивает потенциал для роста. Возможным целевым диапазоном для котировок может стать коридор 180–220 руб. за акцию.


$VTBR 
ВТБ. Акции тянутся вниз
(Теханализ) 

На прошлой торговой сессии акции ВТБ упали на 0,67%, до 1,63 коп. Бумаги выглядели немного слабее рынка. Объем торгов превысил 253 млн руб.

👉Краткосрочная картина:

•Бумаги ВТБ начали новый год с отскока от минимумов конца прошлого года. Однако вчера они продолжили падение и теперь нацелены на поддержку 1,621. RSI позволяет продолжить снижение, поэтому тест поддержки пока в приоритете. 

•В случае успеха продавцов ориентиры упадут к 1,6, а драйверов и сигналов для разворота пока не прослеживается. Для улучшения технической картины потребуется вернуться к 1,653 где находится EMA50 и еще немного выше — EMA200. Общий подъем рынка мог бы способствовать восстановлению. 

👉Долгосрочная картина:

•В 2021 г. банк представил сильный и позитивный отчет, в ожидании таких результатов котировки находились в восходящей тенденции. Ближе к концу года стали нарастать геополитические риски, рост быстро сменился снижением.

•В 2022 г. банк попал под западные санкции, этот фактор продолжит давить на бумаги в ближайшей перспективе.

•С технической стороны бумаги находятся около исторического минимума и под скользящими средними, которые ранее пересеклись. Это негативный сигнал. В то же время в ближайшие недели акции могут не демонстрировать силы.

•Из-за роста геополитических рисков в моменте взгляд на акции нейтральный. Без нормализации внешнего фона бумаги способны еще раз снизиться к своему историческому минимуму.

•Долгосрочным драйвером поддержки акций выступает покупка банка Открытие. Объединение банков приведет к синергетическому эффекту — капитал увеличится, административные расходы снизятся, эффективность деятельности возрастет.


$SBER 
Сбербанк. Остаемся в тисках
(Теханализ, фрагмент,  ограничения на символы, увы) 

На прошлой торговой сессии акции Сбербанка упали на 0,11%, до 141,27 руб. Бумаги выглядели немного устойчивее рынка. Объем торгов составил более 2,4 млрд руб.

👉Краткосрочная картина:

•Акции банка продолжают лидировать по обороту торгов в праздничные торговые дни, но динамика остается слабой. Бумаги практически всю неделю консолидируются в рамках 142–140,4. Драйверов для более значимых движений пока не прослеживается.

👉Долгосрочная картина:

•Цена остается существенно ниже своих средних значений последних лет. С одной стороны, это говорит о сохранении нисходящего тренда, с другой — дает среднесрочный потенциал для восстановления, и пока можно ориентироваться на уровни 170–180.

Источник полной версии: https://bcs-express.ru/tehanaliz/sber/06.01.23

В рамках стратегии &Абсолютная величина я переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, иногда и более.",12:35,2023-01-06,SBER
Pulsyatka,$SBER объявляется рождественское перемирие. Цена - замри!,12:35,2023-01-06,SBER
Grabitel_marketa,"Всем доброе утро!

Вчера сходили в караоке. Увлекательно.

У меня жена очень хорошо поёт, я не очень, моего тембра достаточно только чтобы петь уматурман и зверей.

Но я искренне считаю, что нужно запретить петь людям абсолютно без голоса в общественном караоке.

Ну вот я не тяну Кипелова... Так даже петь не буду... Но вчера... Одна женщина решила спеть ""я свободен"", а потом еще видимо вспомнить уроки английского в школе и добавить "" Ви а зе чемпион май френдс"".

Не делайте так, пожалуйста.

Что по рынку?

1. $SFH3 $NAH3  сегодня статистика по занятости будет, и еще выступление члена Фрс. Мы и так вплотную поджались к 3800. Думаю будет пробитие. Ниже гэп на 3762, но там не остановимся, думаю ближайшая цель 3600.

2. $TSLA  обидно что не все медведи из 2020 дождались лопанья этого пузыря, как бы не был хорош Маск, какие бы технологии он не изобрёл... Но... Цель по месяцам 72$ это ема200.  Конечно с отскоками. Думаю ближайший от 97.

3. $NGG3 контанго сократили, от нижней границы отскочили.  Нам надо пробить будет 4.1 по базе чтобы выйти из падающего тренда. По сути, только там безопасно лонг открывать.

Россия

1. $SBER флэт в ожидании годового отчета. Я думаю с дивами прокатят. Фиг вам а не распределения бабла из 2021 года.

2. $YNDX пока что мы по прежнему в медвежьем флаге с нижней границей 1800. Пробьем вниз.

Тормоз только около 1650.",12:34,2023-01-06,SBER
ileonov,"Коротко о главном:
- Пока все обсуждают, почему $SBER не ставит на рост своих бумаг в 2023 (картинка приложена), я ответил на этот вопрос еще в новостях от 28 декабря. Только я и $SBERP умеем читать новые законы и понимать их влияние на банковскую систему?
- Правительство РФ планирует ограничить раскрытие информации $TRNFP до июля 2024 года;
- $GAZP установил новый исторический рекорд суточного экспорта газа в Китай по газопроводу «Сила Сибири», сообщили в компании. Стоимость газа в этом направлении примерно в пять раз ниже, чем в Европу;
- Евросоюз оштрафовал $META на €390 млн. Компания заставляла пользователей соглашаться на персонализированную рекламу в Facebook и Instagram;
- Китай возобновляет закупки угля в Австралии после двух лет торговой войны. China Energy размещает заказ на импорт австралийского угля;
- Китай постепенно откроет пограничные пункты пропуска с Гонконгом, возобновит транзитные рейсы в Гонконг и Макао и отменит ограничение пропускной способности рейсов из Гонконга и Макао к 8 января. $1928

Обзор китайских бумаг нужен, кстати? Накидайте реакций, если нужен.

#новости_ileonov
Навигация по прочим хештегам в описании страницы.",12:23,2023-01-06,SBER
Empervest,"Получился насыщенный на события год (мягко говоря), поначалу если что-то и писал, то сейчас уже видно, что большинство написанного было мимо и лучше было просто наблюдать за тем, что происходит, сюда же добавились объемы на работе и свободного времени для мониторинга/анализа стало еще меньше.

Результаты года:
*только по закрытым сделкам

Сначала закрывал все прибыльные сделки, далее на освободившийся кэш покупал интересные на тот момент для меня идеи.

Постоянные новые вводные меняли восприятие текущей картины, некоторые эмитенты находились в портфеле меньше месяца, что не совсем мой стиль и вызывало больше нервотрепки, нежели концентрации (из-за новостного фона, чуть ли не каждый день заглядывал в терминал). Возможно, из-за всей этой неразберихи и попытками найти, что меньше всего пострадает, была сделана куча не нужных сделок. Более-менее адаптироваться получилось к августу.

Обиды

С учетом вышенаписанного за год вижу не так много моментов над которыми стоит горевать) Вот основные:

1)      $GAZP  + плечо — порезал счет в тинькоф на 50%. Хоть в таблице относительно это всего -17%, но в абсолюте это самый большой убыток) Стоит еще раз подумать насчет их использования, риск насчет самой бумаги принимал, но после рекомендации не ожидал такого разворота);

2)      $ — прекрасно понимал, что надо государству и компаниям не нужен низкий курс (но лично успел прикупить немного техники), однако не смог дождаться, когда все будет отрастать и раньше времени закрыл позицию и перенес все в GLTR, который забуксовал после сентября;

Остальное перейдет в опыт и седые волосы)) В этом году действия были лучше бездействия, как в случае с Альфой, когда надо было продавать/переводить и не надеяться, что у компании получится перенести активы, из-за этого Polymetal, Русагро, Яндекс зависли хз на скок.

Текущий состав портфеля

Субъективно пока не вижу много идей на рынке, которые стоило бы набирать несмотря ни на что. Поэтому портфель достаточно сфокусирован:

Пик2

В планах возможное сокращение КЗОС до 25-30% от портфеля. С остальными пока ничего делать не планирую, но если откроется возможность сделок с Яндексом и Русагро, то закрыл бы их.

Шорт лист на 23 год:

1)      $SBER  – пока рано покупать поскольку неизвестны дальнейшие условия «конца», последние месяцы показали, что рентабельность осталась на уровне, но этого пока мало, за ЧП надо еще смотреть будет;

2)      $FLOT  – немного взял, но пока еще думаю над этим

3)      $NVTK  – спг в моде при любой погоде)

4)      $USDRUB  — с учетом дальнейшего снижения цен на Urals, надо дальше девальвировать рубль

Негатив

Не буду писать про «события» их влияние понятно, но помимо них есть еще тг-каналы и инсайдеры, которые теперь могут беспредельничать на тонком рынке и им за это ничего не будет.

Помимо этого, возможно дальнейшее снижение ликвидности из-за оттока людей из РФ, которые продают все свои активы или переводят к зарубежным брокерам. Интересная тенденция, как мне кажется, этому сильно помогла пандемия, которая убрала понятия офиса и вообще фиксированного места работы, конечно, не у всех профессии.

Остается надежда, что дальше будет не хуже.",11:39,2023-01-06,SBER
