login,post,posts_time,posts_dt,ticker
Tanuschka23,"$RUAL
Русал вошёл в 10-ку лучших российских работодателей по результатам исследования РБК.
Оценивались такие критерии:
- Уровень надёжности бизнеса, деловая репутация.
- Вкладываемый объем инвестиций в развитие бизнеса.
- Заработная плата сотрудникам.
На первом месте Касперский с его лабораторией, но 10-е у Русал тоже неплохо💪",10:46,2022-11-20,RUAL
Axtosha,"$RUAL
Русал и ГМК спешат продать свои металлы после того как LME решила не банить их - Bloomberg
Покупатели металлов ожидали решения LME о запрете российских металлов на своих складах и не заключали контракты.
В итоге Лондонская биржа металлов решила не банить наших, и подписанные контракты на год потекли рекой.
Русал рассказал, что продажи пошли вверх после решения LME.
Контракты с Северной Америкой урегулированы, но продажи упадут на 4-5%, т.к. не все покупатели хотят российский металл.
В Норникеле тоже рост продаж после решения LME.",13:33,2022-11-19,RUAL
comdive,$RUAL магия чисел,13:06,2022-11-19,RUAL
Dim.111,$RUAL боковик,20:12,2022-11-18,RUAL
ZenderT86,"$RUAL Ну уйди ты от моей средней 38,48 . Ну что ты прилип то (",19:17,2022-11-18,RUAL
_Revers_treid_,$RUAL люминий надёжен и предсказуем👌☝️✈📈,18:36,2022-11-18,RUAL
IfroInvest,$RUAL РУСАЛ разработал новый алюминиевый сплав для космос,18:34,2022-11-18,RUAL
VikVik555,"$RUAL
Ходила ко врачу вчера, обрадовали ценой на одну коронку)))! 

Когда вставили в рот расширитель, я долго думала, а как же я выгляжу? Смешно, конечно, но доктору, который ковыряется у меня во рту, наверное, очень удобно!

Стоматология и лечение не стоят на месте, ассистент всё время отсасывает))) и ты незахлебываешься и не паришься, что вата во рту прилипает к десне!))) 
Но цены, да кусаются, так как и рынок. 

Что по рынку?
Влезла в РУСАЛ, забрала мааааленькую копеечку.
Рынок странно тяжёлый, затяжной.
Все движения только с утра.
Не ИИР. 

Решила, что маржу буду брать только в течение дня.
По крайней мере буду стараться.

Опять набрала Полю $POLY , но она меня сегодня укатила вниз.
Уровни у неё такие что и дно в 200 близко и оценка у неё сейчас 400, поэтому и жду, то есть сейчас я её катаю, а она меня.",18:33,2022-11-18,RUAL
IfroInvest,"$RUAL ""Русал"" планирует до 2024г запустить печь за 400 млн руб. на Богословском алюминиевом заводе",18:32,2022-11-18,RUAL
IfroInvest,"$RUAL ""Русал"" начал размещение третьего выпуска коммерческих облигаций

""Русал"" начал размещение третьего выпуска коммерческих облигаций на 2,5 миллиарда юаней",18:30,2022-11-18,RUAL
lady.erfle,"$RUAL вывела все деньги с брокерского счёта, на бирже потеряла несколько миллионов сделала выводы это казино или мм пирамида работает позитивно в мирное время, сейчас по мимо со которая ещё потрясёт рынок, снова Ковид, свиной грипп здрасьте!!! Целый день в новостях твердят увеличивается уровень заболевания, ТА практически по всем акциям показывает что дно мы ещё даже и не видели так как например у Русал голова и плечи которые пробили шею то возможное дно от 15-23 рублей и так по всем акциям, вообщем берегите свои деньги и нервы!!! Возможно вернусь при более благоприятной обстановке всем удачи😘",17:38,2022-11-18,RUAL
Moex_Investor,"$RUAL Вот такая сегодня динамика. Золото падает, а алюминий растёт :)",16:55,2022-11-18,RUAL
Moex_Investor,"$RUAL МОСКВА, 18 ноя — ПРАЙМ. ""Русал"" 18 ноября начал размещение третьего выпуска коммерческих облигаций, номинированных в китайской валюте, с погашением в марте 2025 года объемом 2,5 миллиарда юаней, говорится в сообщении компании.

Она размещается по закрытой подписке 2,5 миллиона облигаций серии 001PC-03 номиналом 1 тысяча юаней. Потенциальными приобретателями коммерческих облигаций являются юридические лица — брокеры.",16:12,2022-11-18,RUAL
Pulsyatka,"$RUAL ❗️«Экспорт встал»: РЖД отчитались о крушении перевозок металлов

Российские металлурги сталкиваются с нарастающими сложностями в поставках продукции на экспорт из-за европейских санкций, отрезавших отрасль от ключевого рынка сбыта. В октябре перевозки черных металлов по железной дороге упали на 11,7% год к году, до 5,3 млн тонн, следует из статистики РЖД. По сравнению с сентябрем погрузка металлов сократилась еще на 300 тысяч тонн, а темпы годового спада ускорились на 4,3 процентного пункта.

Проблемы, как следует из данных РЖД, возникли с экспортом: в сентябре он рухнул на 43%, а октябрьские данные транспортная монополия решила не раскрывать.
«По сути, экспорт черных металлов встал», — констатирует аналитик ПСБ Егор Жильников. Ставшая «токсичной» в глазах покупателей российская продукция продается со скидками от 15% до 40% к мировым ценам, а это разоряет металлургов.",15:27,2022-11-18,RUAL
6e3_naHuKu,"$RUAL про новый сплав уже все слышали, летим на нем туземун!",14:52,2022-11-18,RUAL
ZenderT86,$RUAL Похоже кто то узнал только что про новый сплав 😄🤣,14:51,2022-11-18,RUAL
red_b,$RUAL держат акцию.. Северсталь ууже улетела,14:22,2022-11-18,RUAL
PinojongAnidon,$RUAL интересно что будет с этими акциями если вдруг наш рынок на каком-нибудь  негативе снова вниз нырнёт на ещё большее дно.,14:04,2022-11-18,RUAL
Moex_Investor,"$RUAL  Не дали докупить по 38.
Теперь дело за хомяками :)",14:00,2022-11-18,RUAL
red_b,$RUAL сейчас полетим,13:58,2022-11-18,RUAL
Dim.111,$RUAL,13:07,2022-11-18,RUAL
Dim.111,$RUAL пополнил 30400 тысяч,13:06,2022-11-18,RUAL
Hopper_invest,"Крупнейшие страны-производители алюминия в мире
$AA $RUAL $2600",12:49,2022-11-18,RUAL
Attorney_at_law,"$RUAL Собираю прогнозы, какая цена закрытия сегодня будет!!))))))))",12:26,2022-11-18,RUAL
Moex_Investor,$RUAL Продолжаю покупать...,12:22,2022-11-18,RUAL
FominAE,$RUAL что это?,12:07,2022-11-18,RUAL
NataliaBaffetovna,"Растущий дефицит алюминия на первичных рынках Китая выступает в качестве материального компенсатора встречного ветра со спросом в Европе и поддерживает глобальный дефицит в следующем году. У алюминиевых компаний может быть все в порядке в 2023 году $RUAL 

Слабый спрос на сталь и улучшение предложения продолжают смягчать рынок железной руды, все это очень негативно влияет на сталеваров. Только внутренний спрос сможет хоть как-то поддержать $CHMF $NLMK $MAGN хотя этого недостаточно, чтобы возобновить рост котировок",11:58,2022-11-18,RUAL
